,id,Date,source,Author,Twitter.Retweet,Twitter.Followers,Twitter.Following,Hashtags,in_reply_to_screen_name,in_reply_to_user_id,reply_count,favorite_count,user_location,user_verified,user_listed_count,user_favourites_count,user_geo_enabled,Snippet
2175,1115373482324504578,2019/04/08 16:58:55,Twitter for Android,Wolfetwin1,3,90,72,[],,,NULL,0,"Florida, USA",False,1,3057,False,RT @BN9: Governor DeSantis is working to provide Floridians with affordable medication by importing cheaper prescription drugs from Canada.…
2176,1115372221185318913,2019/04/08 16:53:54,Twitter Web App,ejheat,17,1192,5002,"[{'text': 'EVOLVE126', 'indices': [98, 108]}]",,,NULL,0,"Lakeland, FL",False,124,124503,False,"RT @WWNEVOLVE: BREAKING NEWS.... JD Drake to defend the WWN Championship vs. Shane Strickland at #EVOLVE126 this Saturday in Ybor City, FL…"
2177,1115372201782448128,2019/04/08 16:53:50,Twitter Web App,ejheat,21,1192,5002,[],,,NULL,0,"Lakeland, FL",False,124,124503,False,"RT @WWNEVOLVE: Breaking News.... Austin Theory to defend the EVOLVE Title vs. NXT Superstar Raul Mendoza this Saturday in Ybor City, FL T…"
2178,1115372018076135429,2019/04/08 16:53:06,Twitter for iPhone,AveryEvans30,11,654,512,[],,,NULL,0,,False,29,136435,True,RT @D2SSC: Sunshine State Conference Weekly Awards for April 1st - 7th! 🌴☀️🌊 Tampa's Makaleigh Dooley and Ross Dickerson continue to m…
2179,1115371902044917760,2019/04/08 16:52:38,Twitter for Android,Wolfetwin1,7,90,72,[],,,NULL,0,"Florida, USA",False,1,3057,False,"RT @BN9: BREAKING 1 day after Homeland Security secretary's resignation, US Secret Service director leaving:"
2180,1115371746528460800,2019/04/08 16:52:01,Twitter for Android,mcwilkins63,3,178,66,[],,,NULL,0,,False,34,74,False,"RT @BN9: According to the agenda item, @TheDali wants to add community and education space, a 150,000 square-foot parking garage and exhibi…"
2181,1115371130959876097,2019/04/08 16:49:34,Twitter for Android,Wolfetwin1,7,90,72,"[{'text': 'MilitaryHomecoming', 'indices': [9, 28]}]",,,NULL,0,"Florida, USA",False,1,3057,False,RT @BN9: #MilitaryHomecoming: A Jesuit High School football player got a special surprise on Sunday when he was reunited with his military…
2182,1115370900017307648,2019/04/08 16:48:39,Twitter for Android,RangerSweetie29,0,2368,2846,[],,,NULL,0,,False,41,51669,True,He Deserves It!!
2183,1115368991692865540,2019/04/08 16:41:04,Twitter for Android,royalsampaguita,8,460,1537,"[{'text': 'CBJ', 'indices': [103, 107]}]",,,NULL,0,"Maumee, OH",False,30,116715,True,"RT @JacketsInsider: A look back at who was on the ice today, the PLD-Texier French connection, and the #CBJ thoughts on being the underdogs…"
2184,1115368844292513792,2019/04/08 16:40:29,TweetDeck,BlueJacketsNHL,8,450501,1650,"[{'text': 'CBJ', 'indices': [103, 107]}]",,,NULL,0,"Columbus, OH",True,4177,4106,True,"RT @JacketsInsider: A look back at who was on the ice today, the PLD-Texier French connection, and the #CBJ thoughts on being the underdogs…"
2185,1115368677862514691,2019/04/08 16:39:50,Twitter for Android,kay_delrey,3,343,422,[],,,NULL,0,"Tampa, Florida",False,2,13511,True,"RT @BN9: According to the agenda item, @TheDali wants to add community and education space, a 150,000 square-foot parking garage and exhibi…"
2186,1115367199563309058,2019/04/08 16:33:57,Twitter for iPhone,RTL_AdellHarris,1,2789,1687,"[{'text': 'DearAssistantCoach', 'indices': [40, 59]}]",,,NULL,4,"Wilmington, NC",False,17,3414,False,We have reached 160+ copies sold of the #DearAssistantCoach Ebook. Coaches in Tampa were coming up to me reciting…
2187,1115364760441118722,2019/04/08 16:24:16,MLBNewsNow,MLB_News247,0,475,327,[],,,NULL,0,unit,False,7,0,False,Playoff notebook: Jackets begin preparations for Tampa - National Hockey League News -
2188,1115363844883456000,2019/04/08 16:20:37,Hyderabad Bot,PowercutMusic,1,789,147,[],,,NULL,0,Hyderabad,False,44,71,False,"RT @TampaBayGay: More Pictures from Tampa Pride 2019 - March, 30, 2019 in Ybor City, Tampa. For the Latest Local LGBTQ+ Events, News and m…"
2189,1115363800163737600,2019/04/08 16:20:27,Twitter Web Client,DDJlawfirm,0,98,186,[],,,NULL,0,"Tampa, FL",False,18,86,True,A tragedy can happen in seconds. Did you know that Drowning is the #1 cause of preventable child deaths in the Tamp…
2190,1115363154148691968,2019/04/08 16:17:53,Facebook,TampaBayGay,1,451,243,[],,,NULL,0,"Tampa, Florida",False,7,330,True,"More Pictures from Tampa Pride 2019 - March, 30, 2019 in Ybor City, Tampa. For the Latest Local LGBTQ+ Events, New…"
2191,1115363028147429376,2019/04/08 16:17:23,Twitter Web Client,VerraMobility,0,49188,2330,[],,,NULL,0,"Mesa, AZ",False,154,2557,True,Tampa renews red-light camera contract for five more years. New technology to fight crime coming with red light con…
2192,1115362479062822912,2019/04/08 16:15:12,Twitter for iPad,TheUBSoldiers,8,3281,4261,"[{'text': 'CBJ', 'indices': [103, 107]}]",,,NULL,0,"Columbus, OH",False,44,149520,False,"RT @JacketsInsider: A look back at who was on the ice today, the PLD-Texier French connection, and the #CBJ thoughts on being the underdogs…"
2193,1115362071397523461,2019/04/08 16:13:34,SocialNewsDesk,BN9,3,372246,333,[],,,NULL,7,Tampa Bay area,True,1745,1154,True,"According to the agenda item, @TheDali wants to add community and education space, a 150,000 square-foot parking ga…"
2194,1115361941591977985,2019/04/08 16:13:03,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",False,25,0,False,Tampa News Felicity Huffman and 12 wealthy parents plead guilty in college admissions scam - CNN…
2195,1115361240006766593,2019/04/08 16:10:16,Twitter for iPhone,YankeeSoprano,0,180,437,[],,,NULL,0,"New Brunswick, NJ",False,1,7469,False,Sevy was not feeling good after his long tosses yesterday in Tampa. This is not good news!
2196,1115360500668350474,2019/04/08 16:07:20,Facebook,playingforpower,0,214,228,[],,,NULL,0,Worldwide,False,11,7,True,Great game in Tampa before a sold out crowd. Who says women’s sports have no fans? Congrats to both teams for a gre…
2197,1115359706015502337,2019/04/08 16:04:10,Twitter for iPhone,home_made_man,4,929,200,"[{'text': 'HMBradio', 'indices': [19, 28]}, {'text': 'TampaBay', 'indices': [29, 38]}, {'text': 'podcast', 'indices': [39, 47]}, {'text': 'RaysUp', 'indices': [59, 66]}, {'text': 'JussieSmolett', 'indices': [82, 96]}]",,,NULL,0,"St Petersburg, FL",False,91,11228,True,RT @home_made_man: #HMBradio #TampaBay #podcast this week: #RaysUp are back &amp; #JussieSmolett walks. Brought to you by: @truvysalonspa &amp; @NT…
2198,1115359601141198848,2019/04/08 16:03:45,Twitter for iPhone,LeChatNoire4,0,10820,7932,[],Justio4,8.382152580828037e+17,NULL,1,Florida,False,426,102788,False,@Justio4 @ericswalwell @TomiLahren Florida news is too spread out. What happens in Tampa is not reported in Ft Laud…
2199,1115356601303461888,2019/04/08 15:51:50,MLBNewsNow,MLB_News247,0,475,327,[],,,NULL,1,unit,False,7,0,False,Tampa Bay Rays: Unconventional Methods Paying Dividends - Major League Baseball News -
2200,1115354453337628672,2019/04/08 15:43:18,IFTTT,Gander_News_e6,0,9336,8969,[],,,NULL,0,Visit the Gander News Network at:,False,49,0,False,Made in Tampa Bay: Shy Chic wooden flowers
2201,1115353976243982337,2019/04/08 15:41:24,Twitter Web App,PierreLuc8771,25,46,460,[],,,NULL,0,"Québec, Canada",False,0,4086,False,RT @TBLightning: We have reassigned Eddie Pasquale to the @syracusecrunch.
2202,1115352742669766658,2019/04/08 15:36:30,Twitter Web App,crunchhockey92,25,480,959,[],,,NULL,0,"North Syracuse, NY",False,5,11006,True,RT @TBLightning: We have reassigned Eddie Pasquale to the @syracusecrunch.
2203,1115352415652466698,2019/04/08 15:35:12,Twitter Web App,beckyyu,0,13,50,[],,,NULL,0,"Tampa, Florida",False,0,100,False,NFL great Vinny Testaverde selling lakefront mansion near Tampa - WFLA
2204,1115352300674002945,2019/04/08 15:34:45,Twitter for iPhone,E_Viola28,10,707,531,"[{'text': 'SyrCrunch', 'indices': [86, 96]}]",,,NULL,0,"Syracuse, NY ",False,11,47255,True,RT @SyracuseCrunch: The @TBLightning have reassigned goaltender Eddie Pasquale to the #SyrCrunch.
2205,1115352009220210691,2019/04/08 15:33:35,Twitter for iPhone,realnorty1,0,4,30,[],WBTVCamMan,28327017.0,NULL,1,,False,0,0,False,@WBTVCamMan @WBTV_News @CLTAirport Stuck on the runway in Tampa awaiting departure to CLT @ least 45 min more until next update.
2206,1115351508982423552,2019/04/08 15:31:36,Twitter for iPhone,SButler91717,25,53,173,[],,,NULL,0,,False,2,23605,False,RT @TBLightning: We have reassigned Eddie Pasquale to the @syracusecrunch.
2207,1115351410462404608,2019/04/08 15:31:13,TweetDeck,WFLA,0,141647,2327,[],,,NULL,0,"Tampa, FL",True,1485,3666,True,Tampa Bay area men rescued by Coast Guard after fishing boat sinks off coast of Naples
2208,1115350531202068482,2019/04/08 15:27:43,Facebook,TheNOWTeam,0,4292,2893,[],,,NULL,0,"Brandon, Florida",False,1432,1430,True,"With Fly Bar moving in, and other cool concepts in the works, Tampa's Grand Central takes shape as a neighborhood B…"
2209,1115350258417045512,2019/04/08 15:26:38,TweetDeck,tbbjpam,2,3480,1859,"[{'text': 'Shipping', 'indices': [18, 27]}, {'text': 'PortTampaBay', 'indices': [52, 65]}, {'text': 'Jacksonville', 'indices': [89, 102]}, {'text': 'Jaxport', 'indices': [108, 116]}]",,,NULL,0,"Tampa, Fla.",False,156,1423,False,RT @TBBJVeronica: #Shipping company slated to start #PortTampaBay service cuts ties with #Jacksonville port #Jaxport
2210,1115349886801776640,2019/04/08 15:25:09,IFTTT,WorldConsulting,0,4089,2163,[],,,NULL,0,"Florida, USA",False,674,2618,False,"With Fly Bar moving in, and other cool concepts in the works, Tampa's Grand Central takes shape as a neighborhood…"
2211,1115349645528576000,2019/04/08 15:24:12,Twitter Web Client,TBBJVeronica,2,3591,3327,"[{'text': 'Shipping', 'indices': [0, 9]}, {'text': 'PortTampaBay', 'indices': [34, 47]}, {'text': 'Jacksonville', 'indices': [71, 84]}, {'text': 'Jaxport', 'indices': [90, 98]}]",,,NULL,1,"Tampa, Florida",False,155,1241,True,#Shipping company slated to start #PortTampaBay service cuts ties with #Jacksonville port #Jaxport
2212,1115348631773679618,2019/04/08 15:20:10,Twitter Web Client,Tampa_Live,0,8457,58,"[{'text': 'florida', 'indices': [72, 80]}]",,,NULL,0,"Tampa, FL",False,224,57152,True,"Man hit by car then shot in Largo, police say 🔗 #florida"
2213,1115348386809561088,2019/04/08 15:19:12,Twitter for Android,RangerSweetie29,0,2368,2846,[],,,NULL,0,,False,41,51669,True,Sent with @NHL
2214,1115347957774262272,2019/04/08 15:17:29,Twitter for iPhone,FeistyFinnFan47,25,316,497,[],,,NULL,0,"Tampa, FL",False,8,21475,True,RT @TBLightning: We have reassigned Eddie Pasquale to the @syracusecrunch.
2215,1115347241227706368,2019/04/08 15:14:39,Twitter Web Client,redostoneage,1,11009,7962,"[{'text': 'cnn', 'indices': [130, 134]}]",,,NULL,0,Corrupt City of Chicago,False,517,37862,True,RT @redostoneage: Obama Sets New Record In Narcissism: Mentions Himself Almost 400 Times in 90-Min Speech #cnn #sit…
2216,1115347139666825216,2019/04/08 15:14:14,See The Air Bot,SeeTheAirBot,3,332,2,[],,,NULL,0,Earth,False,6,78,False,"RT @USFHealth: A study by @USFCOPH's Dr. Amy Stuart found that people of lower socioeconomic status and working-age adults, among other gro…"
2217,1115347090211725316,2019/04/08 15:14:03,dlvr.it,Tampa_NC,0,386,43,[],,,NULL,0,"Tampa, FL",False,25,0,False,"Tampa News Huawei is ‘open’ to selling its 5G modems, but only to Apple - Engadget"
2218,1115347027670511620,2019/04/08 15:13:48,Twitter for iPhone,ShellyS63206798,25,556,731,[],,,NULL,0,,False,3,46653,True,RT @TBLightning: We have reassigned Eddie Pasquale to the @syracusecrunch.
2219,1115346984368508935,2019/04/08 15:13:37,Twitter for Android,lazy108,17,519,323,"[{'text': 'EVOLVE126', 'indices': [98, 108]}]",,,NULL,0,Tampa,False,12,653,False,"RT @WWNEVOLVE: BREAKING NEWS.... JD Drake to defend the WWN Championship vs. Shane Strickland at #EVOLVE126 this Saturday in Ybor City, FL…"
2220,1115346962650472454,2019/04/08 15:13:32,Twibble.io,coworking__news,0,2487,381,[],,,NULL,0,,False,20,2,True,"With Fly Bar moving in, and other cool concepts in the works, Tampa's Grand Central takes shape as a neighborhood -…"
2221,1115346857243303938,2019/04/08 15:13:07,Twitter Web Client,Steelersdepot,1,65090,1617,[],,,NULL,12,Pittsburgh,False,1160,629,True,Remember the final season of WR Keyshawn Johnson in Tampa Bay with Jon Gruden???
2222,1115346771138437120,2019/04/08 15:12:47,Twitter for iPhone,cwraypova,1,232,959,[],,,NULL,0,,False,7,22242,True,"RT @DanielVConnolly: With Paige Bueckers committed in UConn’s class of 2020, the Huskies are setting their sites on a second point guard in…"
2223,1115345794041810947,2019/04/08 15:08:54,Twitter for iPhone,CrunchBlast4,10,80,698,"[{'text': 'SyrCrunch', 'indices': [86, 96]}]",,,NULL,0,United States,False,0,468,False,RT @SyracuseCrunch: The @TBLightning have reassigned goaltender Eddie Pasquale to the #SyrCrunch.
2224,1115345202296782848,2019/04/08 15:06:32,Twitter for iPhone,dustinstauffer2,25,1473,1505,[],,,NULL,0,Tampa,False,55,402532,True,RT @TBLightning: We have reassigned Eddie Pasquale to the @syracusecrunch.
2225,1115345153823260674,2019/04/08 15:06:21,Twitter for iPhone,sfc2424,10,610,705,"[{'text': 'SyrCrunch', 'indices': [86, 96]}]",,,NULL,0,"Syracuse, NY",False,6,15488,True,RT @SyracuseCrunch: The @TBLightning have reassigned goaltender Eddie Pasquale to the #SyrCrunch.
2226,1115344968254619654,2019/04/08 15:05:37,Twitter for iPhone,sara_withac,25,427,1280,[],,,NULL,0,"Valrico, FL via Cape Coral, FL",False,18,34838,True,RT @TBLightning: We have reassigned Eddie Pasquale to the @syracusecrunch.
2227,1115344887333961728,2019/04/08 15:05:17,Twitter for iPad,kjewett2,25,259,1181,[],,,NULL,0,Florida,False,29,30576,False,RT @TBLightning: We have reassigned Eddie Pasquale to the @syracusecrunch.
2228,1115344579912450048,2019/04/08 15:04:04,Twitter for iPhone,ScottHowery91,25,42,180,[],,,NULL,0,,False,0,508,False,RT @TBLightning: We have reassigned Eddie Pasquale to the @syracusecrunch.
2229,1115344353323515904,2019/04/08 15:03:10,TweetDeck,pwilliamsNHL,10,8844,2820,"[{'text': 'SyrCrunch', 'indices': [86, 96]}]",,,NULL,0,CANADA 🇨🇦 | USA 🇺🇸,True,318,62667,True,RT @SyracuseCrunch: The @TBLightning have reassigned goaltender Eddie Pasquale to the #SyrCrunch.
2230,1115344351884976128,2019/04/08 15:03:10,Twitter Web Client,315Hockey,10,264,57,"[{'text': 'SyrCrunch', 'indices': [86, 96]}]",,,NULL,0,"Utica, NY",False,1,5,False,RT @SyracuseCrunch: The @TBLightning have reassigned goaltender Eddie Pasquale to the #SyrCrunch.
2231,1115344134892654597,2019/04/08 15:02:18,TweetDeck,BN9,1,372246,333,[],,,NULL,0,Tampa Bay area,True,1745,1154,True,RT @angie_angers: I met Gail today at Sun City Center. She says the eye drops she needs for glaucoma cost her $5 per drop! That's roughly $…
2232,1115344048271822848,2019/04/08 15:01:57,Twitter for iPhone,RoseKenzie66,10,169,350,"[{'text': 'SyrCrunch', 'indices': [86, 96]}]",,,NULL,0," Syracuse, NY",False,0,4578,False,RT @SyracuseCrunch: The @TBLightning have reassigned goaltender Eddie Pasquale to the #SyrCrunch.
2233,1115344013043929088,2019/04/08 15:01:49,Twitter for iPhone,BarreBoulet,25,724,713,[],,,NULL,0,"Tampa, FL",False,0,25001,False,RT @TBLightning: We have reassigned Eddie Pasquale to the @syracusecrunch.
2234,1115344002268712961,2019/04/08 15:01:46,Twitter for iPhone,_marissaobrien,10,108,355,"[{'text': 'SyrCrunch', 'indices': [86, 96]}]",,,NULL,0,,False,0,4253,True,RT @SyracuseCrunch: The @TBLightning have reassigned goaltender Eddie Pasquale to the #SyrCrunch.
2235,1115343995570479109,2019/04/08 15:01:45,Twitter Web Client,amirliaqat786,25,231,239,[],,,NULL,0,,False,0,452,False,RT @TBLightning: We have reassigned Eddie Pasquale to the @syracusecrunch.
2236,1115343977056755712,2019/04/08 15:01:40,TweetDeck,SyracuseCrunch,10,28849,711,"[{'text': 'SyrCrunch', 'indices': [66, 76]}]",,,NULL,111,"Syracuse, NY",True,518,3405,True,The @TBLightning have reassigned goaltender Eddie Pasquale to the #SyrCrunch.
2237,1115343892885458944,2019/04/08 15:01:20,Twitter for iPhone,TBLightning,25,688948,2771,[],,,NULL,233,Amalie Arena,True,4598,4410,True,We have reassigned Eddie Pasquale to the @syracusecrunch.
2238,1115343734697340929,2019/04/08 15:00:43,Twitter Web Client,angie_angers,1,1120,393,[],,,NULL,6,"Bradenton, FL",False,26,1402,True,I met Gail today at Sun City Center. She says the eye drops she needs for glaucoma cost her $5 per drop! That's rou…
2239,1115343138615365632,2019/04/08 14:58:20,Twitter Web Client,delivercarerx,0,6,19,"[{'text': 'Tampa', 'indices': [56, 62]}, {'text': 'Hospice', 'indices': [98, 106]}, {'text': 'HospicePharmacy', 'indices': [107, 123]}]",,,NULL,1,"Mount Prospect, IL",False,0,1,False,We are so excited to announced the grand opening of our #Tampa pharmacy! #Hospice #HospicePharmacy
2240,1115341773390401537,2019/04/08 14:52:55,Twitter Web Client,usfcoph,3,1429,597,[],,,NULL,0,"Tampa, FL",False,38,3744,True,"RT @USFHealth: A study by @USFCOPH's Dr. Amy Stuart found that people of lower socioeconomic status and working-age adults, among other gro…"
2241,1115340848982630402,2019/04/08 14:49:15,Twitter for Android,bjnno1,1,935,1671,[],,,NULL,0,"Louisville, KY",False,2,148587,True,"RT @BN9: BREAKING Actress Felicity Huffman, 13 others agree to plead guilty in college admissions scandal:"
2242,1115340842259091456,2019/04/08 14:49:13,Twitter for Android,Zerrick_Gerard,0,6047,5957,"[{'text': 'GoBolts', 'indices': [24, 32]}]",,,NULL,0,"Saint Petersburg, Florida ",False,26,29082,True,#GoBolts ( Sent from WFLA News )
2243,1115340829571321861,2019/04/08 14:49:10,Twitter for iPhone,VicDiaz32,11,1181,1012,[],,,NULL,0,"Daytona Beach, FL",False,9,2754,False,RT @D2SSC: Sunshine State Conference Weekly Awards for April 1st - 7th! 🌴☀️🌊 Tampa's Makaleigh Dooley and Ross Dickerson continue to m…
2244,1115338681202741251,2019/04/08 14:40:38,TextCaster,BN9,1,372246,333,[],,,NULL,8,Tampa Bay area,True,1745,1154,True,"BREAKING Actress Felicity Huffman, 13 others agree to plead guilty in college admissions scandal:"
2245,1115338197431664641,2019/04/08 14:38:42,Twitter for iPhone,HCPSRobinsonHS,1,1254,151,[],,,NULL,0," Tampa, Florida ",False,12,1504,True,"RT @Jill_Burnzy: Today is for remembering Andy. Here’s one of many stories about him so you can, too. Crowd of more than 1,000 remembers Ta…"
2246,1115338081878597635,2019/04/08 14:38:15,Twitter for iPhone,USFResearch,3,6239,2618,[],,,NULL,0,"Tampa, Florida",False,170,22292,True,"RT @USFHealth: A study by @USFCOPH's Dr. Amy Stuart found that people of lower socioeconomic status and working-age adults, among other gro…"
2247,1115337812939816961,2019/04/08 14:37:11,Twitter Web Client,CMB_News,7,862,1130,[],,,NULL,0,"Tampa, Florida",False,39,2006,True,"RT @BN9: BREAKING 1 day after Homeland Security secretary's resignation, US Secret Service director leaving:"
2248,1115337042219753473,2019/04/08 14:34:07,Twitter for iPhone,HarrisonB927077,3,225,1224,[],,,NULL,0,"Virginia, USA",False,1,64606,True,RT @cotsonika: Lightning look to ride historic season to Stanley Cup championship via @NHLdotcom
2249,1115336392094244864,2019/04/08 14:31:32,HubSpot,TravelPulse,3,79981,8865,"[{'text': 'travel', 'indices': [95, 102]}]",,,NULL,10,"Westampton, NJ",False,2713,41834,True,Busch Gardens Tampa Bay Reveals Opening Date for Tigris Roller Coaster #travel…
2250,1115336275534458880,2019/04/08 14:31:04,Twitter Web Client,ACS_CARGO,0,578,981,[],,,NULL,1,CANADA - USA ,False,23,341,True,Shipping company slated to start Port Tampa Bay service cuts ties with Jacksonville port via @tbbjnewsroom
2251,1115336000417533953,2019/04/08 14:29:59,Twitter Web Client,EverydayGene,0,797,898,[],,,NULL,0,"Wesley Chapel, FL",False,183,82192,True,Chocochatti Focus of Hernando County Historical Project
